order_id,product_id,quantity,discount_pct
O005791,P0019,2,0.0
O005791,P0007,1,0.2
O005792,P0013,2,0.15
O005793,P0026,2,0.0
O005794,P0024,1,0.05
O005795,P0012,1,0.05
O005795,P0030,1,0.05
O005796,P0024,1,0.05
O005796,P0022,2,0.1
O005796,P0001,1,0.05
O005796,P0026,1,0.15
O005796,P0017,2,0.1
O005797,P0029,2,0.0
O005797,P0030,3,0.0
O005798,P0024,1,0.0
O005798,P0030,2,0.05
O005799,P0030,1,0.05
O005799,P0015,1,0.05
O005799,P0028,2,0.05
O005800,P0009,1,0.05
O005800,P0002,3,0.05
O005801,P0025,1,0.05
O005801,P0003,1,0.1
O005801,P0015,2,0.05
O005801,P0020,1,0.1
O005801,P0017,1,0.05
O005802,P0022,2,0.0
O005802,P0024,1,0.05
O005802,P0030,2,0.0
O005803,P0025,2,0.0
O005804,P0020,1,0.05
O005804,P0028,2,0.05
O005805,P0010,1,0.05
O005805,P0012,1,0.0
O005806,P0015,1,0.1
O005807,P0026,1,0.2
O005807,P0013,2,0.15
O005807,P0005,1,0.0
O005808,P0010,1,0.2
O005808,P0013,2,0.2
O005809,P0012,2,0.15
O005810,P0012,1,0.1
O005810,P0028,2,0.0
O005810,P0020,1,0.05
O005811,P0025,3,0.0
O005811,P0027,1,0.0
O005812,P0023,2,0.0
O005812,P0003,2,0.15
O005812,P0024,3,0.0
O005813,P0027,2,0.1
O005813,P0010,2,0.0
O005814,P0009,1,0.05
O005814,P0026,1,0.15
O005814,P0025,1,0.05
O005815,P0003,2,0.05
O005815,P0008,1,0.0
O005815,P0005,1,0.1
O005816,P0012,1,0.0
O005817,P0013,3,0.05
O005818,P0024,1,0.05
O005819,P0014,1,0.1
O005820,P0019,1,0.1
O005820,P0025,1,0.0
O005821,P0027,4,0.05
O005821,P0025,1,0.05
O005821,P0028,3,0.05
O005821,P0016,3,0.0
O005821,P0024,1,0.15
O005822,P0012,2,0.05
O005822,P0025,1,0.1
O005822,P0014,1,0.15
O005822,P0022,4,0.1
O005822,P0009,1,0.0
O005823,P0016,1,0.15
O005823,P0006,1,0.1
O005823,P0027,2,0.15
O005824,P0002,1,0.15
O005824,P0009,3,0.0
O005824,P0020,1,0.0
O005825,P0002,2,0.0
O005825,P0001,4,0.05
O005825,P0027,1,0.05
O005825,P0020,2,0.0
O005826,P0001,1,0.2
O005827,P0021,1,0.2
O005828,P0004,2,0.0
O005828,P0014,1,0.1
O005828,P0025,1,0.0
O005828,P0018,1,0.0
O005828,P0027,3,0.0
O005829,P0022,1,0.15
O005829,P0025,1,0.1
O005830,P0027,1,0.05
O005830,P0009,2,0.1
O005831,P0019,1,0.05
O005831,P0017,2,0.0
O005832,P0013,1,0.05
O005832,P0011,4,0.0
O005833,P0013,4,0.0
O005834,P0004,1,0.2
O005835,P0013,4,0.1
O005836,P0021,2,0.05
O005837,P0024,4,0.05
O005838,P0016,3,0.05
O005838,P0008,2,0.05
O005838,P0021,1,0.05
O005838,P0004,1,0.05
O005838,P0003,2,0.1
O005839,P0020,3,0.0
O005839,P0005,1,0.0
O005839,P0014,3,0.0
O005840,P0003,1,0.15
O005840,P0018,1,0.0
O005840,P0014,1,0.05
O005841,P0007,1,0.05
O005842,P0017,1,0.1
O005843,P0030,2,0.0
O005843,P0028,1,0.0
O005843,P0020,1,0.05
O005843,P0007,1,0.15
O005844,P0006,1,0.05
O005844,P0005,2,0.0
O005844,P0016,1,0.05
O005845,P0006,1,0.0
O005846,P0014,1,0.1
O005847,P0018,1,0.1
O005847,P0008,1,0.15
O005847,P0028,2,0.0
O005848,P0005,2,0.1
O005848,P0026,1,0.1
O005848,P0015,2,0.0
O005849,P0001,2,0.1
O005849,P0014,2,0.0
O005849,P0003,1,0.1
O005850,P0026,2,0.05
O005850,P0020,1,0.05
O005851,P0026,2,0.0
O005852,P0017,2,0.0
O005852,P0013,2,0.0
O005852,P0009,2,0.0
O005853,P0015,2,0.1
O005853,P0017,3,0.05
O005853,P0013,3,0.0
O005853,P0007,1,0.05
O005854,P0024,1,0.0
O005854,P0009,3,0.05
O005854,P0011,1,0.05
O005854,P0028,1,0.0
O005854,P0006,1,0.2
O005855,P0019,2,0.1
O005855,P0012,2,0.0
O005856,P0005,1,0.1
O005856,P0025,1,0.15
O005857,P0017,1,0.05
O005857,P0024,1,0.0
O005858,P0014,2,0.0
O005859,P0029,2,0.05
O005860,P0025,2,0.15
O005860,P0007,2,0.15
O005860,P0020,1,0.0
O005860,P0003,1,0.0
O005861,P0018,2,0.05
O005861,P0022,2,0.15
O005862,P0008,1,0.05
O005863,P0030,1,0.1
O005864,P0001,3,0.2
O005865,P0021,1,0.0
O005866,P0019,2,0.05
O005867,P0008,2,0.0
O005867,P0019,2,0.0
O005867,P0009,4,0.0
O005868,P0011,2,0.0
O005868,P0001,2,0.1
O005868,P0012,1,0.05
O005868,P0019,2,0.0
O005869,P0003,1,0.15
O005869,P0030,2,0.05
O005870,P0001,1,0.1
O005870,P0002,1,0.1
O005870,P0022,2,0.05
O005871,P0021,3,0.0
O005871,P0008,1,0.0
O005872,P0022,2,0.05
O005872,P0026,1,0.05
O005873,P0019,1,0.05
O005874,P0001,3,0.0
O005874,P0020,4,0.1
O005874,P0013,1,0.15
O005875,P0016,1,0.1
O005876,P0016,1,0.05
O005876,P0026,3,0.0
O005877,P0004,1,0.05
O005877,P0008,1,0.0
O005878,P0016,1,0.2
O005878,P0024,1,0.1
O005879,P0006,2,0.15
O005879,P0010,1,0.05
O005879,P0013,1,0.05
O005880,P0030,1,0.0
O005881,P0011,1,0.15
O005881,P0025,3,0.1
O005881,P0026,1,0.1
O005882,P0019,1,0.15
O005882,P0021,2,0.15
O005883,P0011,1,0.0
O005883,P0029,2,0.1
O005884,P0025,2,0.05
O005884,P0009,2,0.05
O005884,P0011,1,0.15
O005884,P0026,1,0.05
O005884,P0021,3,0.1
O005885,P0016,2,0.05
O005886,P0001,1,0.0
O005887,P0014,2,0.1
O005887,P0007,1,0.1
O005888,P0009,2,0.1
O005888,P0024,1,0.0
O005888,P0023,2,0.05
O005888,P0004,2,0.0
O005889,P0010,1,0.1
O005890,P0017,2,0.2
O005891,P0013,1,0.0
O005891,P0019,1,0.2
O005892,P0020,1,0.05
O005892,P0002,3,0.05
O005892,P0005,2,0.05
O005892,P0025,1,0.0
O005893,P0021,2,0.05
O005893,P0017,1,0.05
O005893,P0009,2,0.0
O005894,P0018,2,0.0
O005894,P0007,1,0.05
O005894,P0016,2,0.05
O005895,P0006,1,0.05
O005895,P0001,1,0.0
O005896,P0025,1,0.0
O005896,P0004,1,0.15
O005896,P0017,1,0.1
O005897,P0028,1,0.1
O005898,P0009,2,0.0
O005899,P0013,1,0.05
O005900,P0017,4,0.15
O005900,P0016,1,0.0
O005901,P0025,1,0.1
O005902,P0011,2,0.05
O005902,P0015,1,0.05
O005902,P0016,2,0.05
O005903,P0004,2,0.0
O005904,P0026,1,0.0
O005904,P0022,2,0.0
O005904,P0023,1,0.1
O005905,P0028,1,0.15
O005905,P0007,1,0.1
O005906,P0017,2,0.1
O005906,P0008,2,0.05
O005906,P0022,1,0.0
O005907,P0020,1,0.1
O005907,P0005,1,0.05
O005907,P0027,3,0.15
O005908,P0030,1,0.0
O005908,P0020,1,0.2
O005908,P0017,1,0.15
O005908,P0002,1,0.2
O005909,P0014,1,0.05
O005909,P0026,1,0.0
O005909,P0009,1,0.2
O005909,P0018,2,0.0
O005910,P0025,1,0.2
O005910,P0012,2,0.0
O005910,P0026,1,0.0
O005911,P0003,3,0.0
O005912,P0016,3,0.0
O005912,P0022,1,0.0
O005912,P0024,2,0.0
O005913,P0019,2,0.1
O005914,P0006,2,0.0
O005914,P0014,2,0.0
O005915,P0013,1,0.0
O005915,P0018,2,0.0
O005916,P0028,2,0.0
O005916,P0014,1,0.0
O005916,P0026,1,0.0
O005916,P0002,1,0.1
O005917,P0025,3,0.1
O005917,P0004,1,0.05
O005918,P0018,2,0.0
O005919,P0007,1,0.1
O005919,P0013,4,0.0
O005919,P0003,2,0.05
O005919,P0008,1,0.1
O005920,P0024,3,0.0
O005920,P0016,1,0.15
O005920,P0021,2,0.1
O005920,P0014,2,0.0
O005921,P0002,1,0.0
O005921,P0021,1,0.1
O005921,P0003,3,0.2
O005922,P0016,1,0.0
O005923,P0001,1,0.1
O005923,P0013,2,0.05
O005924,P0027,1,0.15
O005925,P0016,2,0.0
O005925,P0025,2,0.05
O005925,P0014,1,0.05
O005926,P0004,1,0.05
O005926,P0018,3,0.2
O005926,P0013,2,0.15
O005926,P0015,1,0.1
O005926,P0016,1,0.0
O005927,P0023,2,0.0
O005927,P0011,1,0.1
O005927,P0029,4,0.05
O005928,P0006,2,0.1
O005928,P0022,1,0.1
O005929,P0019,1,0.1
O005929,P0012,3,0.05
O005929,P0006,2,0.0
O005929,P0014,1,0.15
O005930,P0014,2,0.0
O005930,P0003,1,0.05
O005930,P0025,1,0.2
O005931,P0014,2,0.15
O005931,P0030,1,0.05
O005931,P0007,2,0.0
O005931,P0027,1,0.05
O005932,P0006,3,0.05
O005933,P0010,2,0.05
O005933,P0018,4,0.1
O005934,P0027,1,0.15
O005934,P0002,2,0.05
O005935,P0022,4,0.05
O005935,P0016,1,0.1
O005935,P0015,2,0.2
O005935,P0008,1,0.0
O005935,P0003,1,0.15
O005936,P0025,2,0.0
O005936,P0019,2,0.05
O005936,P0020,1,0.1
O005937,P0002,1,0.05
O005937,P0023,1,0.1
O005937,P0017,1,0.1
O005937,P0005,1,0.15
O005938,P0004,2,0.05
O005939,P0002,1,0.1
O005939,P0019,1,0.1
O005939,P0005,2,0.2
O005939,P0003,1,0.0
O005940,P0017,1,0.0
O005940,P0022,2,0.15
O005940,P0021,1,0.1
O005940,P0003,2,0.1
O005941,P0011,1,0.0
O005942,P0029,3,0.15
O005942,P0023,2,0.05
O005943,P0004,1,0.05
O005943,P0006,1,0.05
O005944,P0008,1,0.0
O005944,P0014,1,0.05
O005944,P0005,1,0.0
O005945,P0004,1,0.0
O005945,P0028,1,0.0
O005945,P0003,1,0.05
O005946,P0027,1,0.15
O005947,P0005,3,0.15
O005947,P0015,1,0.1
O005947,P0001,3,0.0
O005948,P0008,4,0.15
O005948,P0016,1,0.0
O005948,P0014,1,0.0
O005948,P0022,1,0.1
O005948,P0007,1,0.15
O005949,P0029,1,0.05
O005949,P0016,1,0.05
O005950,P0004,1,0.05
O005950,P0019,2,0.0
O005950,P0025,1,0.1
O005951,P0024,2,0.1
O005951,P0013,1,0.1
O005951,P0030,1,0.05
O005952,P0004,2,0.05
O005952,P0013,1,0.0
O005952,P0022,1,0.05
O005953,P0025,2,0.05
O005954,P0014,1,0.1
O005955,P0010,4,0.05
O005955,P0030,4,0.1
O005955,P0022,1,0.05
O005955,P0013,1,0.05
O005956,P0019,1,0.05
O005957,P0022,1,0.15
O005958,P0015,2,0.0
O005958,P0006,1,0.05
O005958,P0018,1,0.05
O005959,P0014,1,0.05
O005960,P0023,3,0.05
O005961,P0004,1,0.0
O005961,P0025,2,0.0
O005961,P0018,1,0.05
O005962,P0011,2,0.0
O005962,P0023,4,0.05
O005963,P0023,2,0.05
O005963,P0011,2,0.0
O005964,P0020,3,0.0
O005964,P0024,2,0.2
O005964,P0010,2,0.0
O005964,P0007,1,0.0
O005965,P0023,2,0.1
O005965,P0026,2,0.0
O005965,P0024,1,0.1
O005966,P0027,1,0.05
O005966,P0021,3,0.05
O005967,P0023,2,0.0
O005967,P0012,1,0.0
O005968,P0018,2,0.0
O005968,P0017,1,0.05
O005969,P0013,1,0.0
O005969,P0022,4,0.05
O005969,P0017,2,0.0
O005970,P0012,1,0.15
O005971,P0025,2,0.1
O005972,P0004,4,0.05
O005972,P0016,2,0.0
O005972,P0014,1,0.05
O005972,P0011,4,0.2
O005973,P0009,1,0.05
O005973,P0006,1,0.15
O005974,P0002,2,0.05
O005975,P0030,1,0.1
O005975,P0009,1,0.0
O005975,P0025,1,0.1
O005975,P0004,2,0.05
O005976,P0021,2,0.0
O005976,P0011,3,0.0
O005976,P0015,1,0.1
O005977,P0030,4,0.0
O005977,P0007,1,0.0
O005977,P0010,2,0.1
O005978,P0024,1,0.0
O005978,P0017,1,0.0
O005978,P0010,1,0.2
O005979,P0006,1,0.0
O005979,P0020,1,0.05
O005980,P0028,1,0.05
O005981,P0025,2,0.1
O005982,P0024,1,0.2
O005982,P0020,1,0.05
O005982,P0015,1,0.0
O005983,P0002,1,0.0
O005983,P0005,2,0.05
O005983,P0003,3,0.05
O005984,P0030,2,0.0
O005984,P0006,1,0.2
O005984,P0002,1,0.0
O005985,P0007,1,0.1
O005986,P0012,1,0.1
O005986,P0009,2,0.15
O005987,P0004,1,0.05
O005987,P0010,1,0.05
O005988,P0007,2,0.0
O005988,P0017,1,0.1
O005988,P0004,1,0.05
O005989,P0030,1,0.2
O005989,P0011,1,0.1
O005989,P0012,1,0.0
O005989,P0029,2,0.1
O005990,P0009,1,0.0
O005990,P0026,1,0.05
O005990,P0002,2,0.05
O005990,P0020,1,0.0
O005990,P0024,2,0.0
O005991,P0020,1,0.05
O005991,P0007,1,0.1
O005992,P0004,1,0.05
O005992,P0010,4,0.15
O005993,P0020,1,0.1
O005994,P0024,2,0.0
O005994,P0027,1,0.15
O005994,P0018,3,0.05
O005994,P0008,1,0.05
O005994,P0012,2,0.0
O005995,P0030,1,0.1
O005995,P0026,3,0.0
O005995,P0013,3,0.0
O005996,P0015,4,0.0
O005997,P0004,1,0.0
O005997,P0023,2,0.1
O005998,P0028,2,0.05
O005998,P0027,1,0.1
O005998,P0026,1,0.2
O005998,P0015,2,0.0
O005999,P0018,1,0.1
O006000,P0028,4,0.05
O006001,P0020,1,0.0
O006001,P0026,2,0.05
O006001,P0003,1,0.0
O006001,P0024,2,0.0
O006002,P0014,1,0.0
O006002,P0021,1,0.05
O006002,P0017,1,0.1
O006003,P0020,1,0.0
O006003,P0001,1,0.05
O006003,P0009,3,0.1
O006004,P0019,1,0.0
O006005,P0016,1,0.05
O006006,P0008,1,0.05
O006006,P0004,1,0.1
O006007,P0029,4,0.1
O006007,P0020,2,0.0
O006007,P0017,1,0.1
O006007,P0018,2,0.15
O006007,P0007,1,0.0
O006008,P0010,1,0.2
O006008,P0018,1,0.05
O006008,P0011,4,0.2
O006008,P0007,1,0.05
O006009,P0017,1,0.0
O006009,P0015,2,0.1
O006009,P0026,1,0.0
O006009,P0003,2,0.0
O006010,P0021,2,0.15
O006010,P0002,1,0.0
O006011,P0020,1,0.0
O006011,P0024,2,0.0
O006011,P0011,1,0.15
O006011,P0023,1,0.15
O006012,P0005,2,0.0
O006013,P0012,1,0.05
O006013,P0010,3,0.2
O006013,P0022,1,0.0
O006014,P0002,2,0.1
O006014,P0005,1,0.05
O006015,P0020,3,0.0
O006015,P0002,2,0.05
O006016,P0008,2,0.15
O006016,P0029,2,0.05
O006017,P0008,4,0.0
O006017,P0001,1,0.05
O006017,P0019,2,0.1
O006018,P0011,1,0.0
O006018,P0025,3,0.05
O006019,P0030,1,0.05
O006019,P0016,1,0.0
O006020,P0030,2,0.0
O006020,P0019,1,0.15
O006020,P0014,1,0.0
O006021,P0012,2,0.0
O006021,P0010,3,0.05
O006022,P0027,4,0.0
O006023,P0013,2,0.05
O006023,P0014,1,0.15
O006024,P0006,1,0.1
O006025,P0017,1,0.0
O006025,P0019,1,0.0
O006025,P0029,2,0.0
O006026,P0019,1,0.2
O006026,P0026,1,0.0
O006027,P0005,2,0.1
O006027,P0023,3,0.05
O006027,P0022,1,0.05
O006027,P0007,2,0.05
O006028,P0019,2,0.1
O006028,P0015,2,0.15
O006029,P0011,1,0.15
O006029,P0020,2,0.0
O006029,P0016,1,0.0
O006029,P0028,1,0.0
O006030,P0005,1,0.0
O006030,P0001,1,0.0
O006031,P0012,1,0.0
O006031,P0014,2,0.05
O006031,P0007,2,0.15
O006032,P0003,1,0.0
O006032,P0026,1,0.1
O006032,P0023,2,0.15
O006033,P0001,1,0.05
O006033,P0014,1,0.1
O006033,P0005,1,0.05
O006033,P0028,2,0.2
O006034,P0017,1,0.05
O006034,P0023,1,0.0
O006034,P0021,3,0.1
O006035,P0030,1,0.1
O006036,P0002,3,0.0
O006036,P0028,1,0.1
O006037,P0025,3,0.15
O006037,P0024,1,0.0
O006037,P0001,1,0.05
O006038,P0002,1,0.05
O006039,P0003,2,0.1
O006040,P0024,1,0.0
O006040,P0004,1,0.0
O006041,P0011,1,0.0
O006041,P0010,3,0.1
O006041,P0015,1,0.05
O006042,P0028,1,0.1
O006042,P0001,4,0.05
O006043,P0029,1,0.15
O006044,P0019,1,0.0
O006044,P0020,1,0.0
O006044,P0001,2,0.05
O006044,P0012,2,0.0
O006045,P0030,1,0.05
O006045,P0009,1,0.05
O006045,P0003,2,0.15
O006045,P0007,4,0.1
O006046,P0020,1,0.2
O006046,P0003,1,0.0
O006046,P0018,3,0.05
O006047,P0005,1,0.2
O006047,P0004,2,0.2
O006048,P0017,1,0.05
O006048,P0020,2,0.1
O006049,P0002,3,0.1
O006049,P0005,2,0.15
O006049,P0027,1,0.15
O006049,P0007,3,0.05
O006050,P0001,2,0.05
O006050,P0030,1,0.05
O006051,P0019,2,0.0
O006051,P0005,3,0.1
O006052,P0009,2,0.15
O006052,P0024,3,0.0
O006053,P0017,1,0.05
O006054,P0016,1,0.0
O006055,P0018,2,0.0
O006056,P0017,2,0.2
O006057,P0004,1,0.0
O006057,P0027,1,0.0
O006057,P0015,1,0.05
O006057,P0006,2,0.0
O006057,P0003,3,0.0
O006058,P0013,1,0.0
O006058,P0024,1,0.05
O006059,P0026,2,0.0
O006059,P0007,4,0.05
O006059,P0028,3,0.0
O006060,P0003,1,0.0
O006060,P0007,2,0.1
O006060,P0026,2,0.0
O006061,P0011,1,0.1
O006061,P0003,1,0.0
O006061,P0007,2,0.1
O006061,P0008,1,0.1
O006062,P0025,3,0.05
O006062,P0013,1,0.0
O006063,P0013,1,0.1
O006063,P0030,1,0.0
O006063,P0026,2,0.0
O006063,P0003,1,0.2
O006064,P0028,4,0.05
O006064,P0022,1,0.0
O006065,P0025,1,0.0
O006065,P0018,2,0.05
O006065,P0020,3,0.0
O006066,P0003,1,0.0
O006066,P0024,2,0.0
O006066,P0026,1,0.0
O006067,P0015,3,0.1
O006067,P0018,1,0.1
O006067,P0022,2,0.1
O006067,P0007,2,0.1
O006068,P0030,1,0.2
O006068,P0012,1,0.05
O006068,P0025,1,0.0
O006069,P0004,1,0.05
O006069,P0018,1,0.1
O006069,P0008,3,0.0
O006070,P0005,2,0.0
O006070,P0020,3,0.05
O006070,P0016,3,0.1
O006071,P0003,1,0.1
O006072,P0018,2,0.0
O006072,P0026,3,0.05
O006073,P0025,1,0.15
O006074,P0023,4,0.0
O006075,P0022,1,0.05
O006076,P0022,2,0.1
O006076,P0026,3,0.0
O006076,P0016,3,0.1
O006077,P0010,1,0.15
O006077,P0004,1,0.05
O006077,P0028,2,0.0
O006077,P0015,1,0.05
O006077,P0020,1,0.15
O006078,P0012,2,0.05
O006078,P0008,1,0.0
O006079,P0012,4,0.15
O006079,P0020,1,0.0
O006079,P0008,2,0.0
O006080,P0006,1,0.1
O006080,P0011,1,0.05
O006080,P0030,2,0.05
O006080,P0009,2,0.0
O006080,P0021,3,0.1
O006081,P0023,1,0.0
O006081,P0021,1,0.05
O006081,P0010,2,0.0
O006082,P0015,1,0.0
O006082,P0008,2,0.05
O006083,P0001,2,0.0
O006084,P0014,1,0.05
O006085,P0014,1,0.0
O006085,P0024,1,0.05
O006085,P0011,2,0.0
O006085,P0021,4,0.05
O006086,P0029,1,0.0
O006086,P0024,1,0.1
O006087,P0019,1,0.0
O006087,P0015,1,0.2
O006088,P0009,2,0.15
O006088,P0003,3,0.05
O006088,P0021,2,0.2
O006089,P0019,4,0.05
O006090,P0016,2,0.0
O006090,P0004,1,0.0
O006091,P0012,1,0.1
O006091,P0015,1,0.1
O006092,P0016,2,0.15
O006093,P0015,1,0.0
O006094,P0025,1,0.1
O006094,P0027,1,0.0
O006094,P0026,3,0.1
O006095,P0005,1,0.05
O006096,P0018,1,0.0
O006096,P0012,2,0.1
O006096,P0015,1,0.0
O006097,P0022,2,0.1
O006097,P0027,2,0.05
O006097,P0010,1,0.1
O006098,P0005,1,0.1
O006098,P0008,3,0.0
O006098,P0026,2,0.05
O006099,P0010,1,0.0
O006100,P0011,3,0.1
O006101,P0009,4,0.0
O006101,P0011,2,0.05
O006102,P0017,2,0.1
O006103,P0025,2,0.05
O006104,P0006,2,0.05
O006104,P0016,2,0.0
O006104,P0015,1,0.05
O006104,P0013,1,0.0
O006105,P0021,1,0.0
O006106,P0010,3,0.1
O006107,P0015,1,0.05
O006108,P0017,1,0.0
O006108,P0002,2,0.0
O006108,P0022,1,0.05
O006109,P0007,2,0.15
O006110,P0021,2,0.05
O006111,P0023,1,0.0
O006111,P0021,1,0.0
O006111,P0011,1,0.05
O006111,P0028,1,0.15
O006112,P0013,2,0.2
O006112,P0023,1,0.1
O006112,P0015,3,0.05
O006113,P0015,1,0.1
O006114,P0024,3,0.1
O006114,P0004,1,0.1
O006115,P0027,4,0.0
O006116,P0023,2,0.05
O006117,P0014,1,0.0
O006118,P0005,1,0.0
O006118,P0018,3,0.2
O006118,P0001,2,0.05
O006119,P0021,3,0.0
O006120,P0023,1,0.05
O006120,P0006,1,0.1
O006121,P0017,1,0.05
O006122,P0022,3,0.05
O006122,P0015,1,0.0
O006122,P0009,1,0.05
O006123,P0018,4,0.05
O006123,P0026,2,0.0
O006124,P0028,2,0.05
O006124,P0006,1,0.05
O006124,P0027,3,0.15
O006125,P0024,1,0.1
O006125,P0030,3,0.1
O006126,P0015,3,0.1
O006126,P0026,1,0.0
O006126,P0006,4,0.15
O006127,P0028,1,0.1
O006127,P0001,1,0.05
O006128,P0010,1,0.0
O006128,P0013,1,0.0
O006128,P0028,1,0.0
O006128,P0024,1,0.0
O006129,P0015,1,0.1
O006130,P0022,2,0.0
O006130,P0007,2,0.1
O006131,P0021,1,0.1
O006132,P0016,4,0.05
O006132,P0029,2,0.15
O006133,P0002,2,0.0
O006133,P0012,2,0.15
O006134,P0005,1,0.1
O006135,P0011,1,0.0
O006135,P0026,1,0.0
O006135,P0010,3,0.05
O006136,P0010,1,0.0
O006137,P0018,3,0.0
O006137,P0002,2,0.05
O006137,P0016,1,0.05
O006138,P0015,1,0.2
O006138,P0011,2,0.1
O006139,P0003,2,0.0
O006139,P0022,1,0.1
O006139,P0021,2,0.0
O006140,P0013,1,0.05
O006141,P0022,3,0.0
O006142,P0005,3,0.05
O006142,P0017,3,0.1
O006142,P0024,1,0.05
O006142,P0001,2,0.0
O006143,P0016,3,0.05
O006143,P0008,1,0.0
O006143,P0002,2,0.05
O006144,P0013,2,0.05
O006144,P0001,2,0.05
O006144,P0014,1,0.0
O006144,P0020,2,0.2
O006145,P0025,3,0.05
O006145,P0008,1,0.1
O006145,P0024,1,0.15
O006146,P0020,1,0.0
O006146,P0010,2,0.1
O006147,P0027,1,0.1
O006147,P0022,1,0.0
O006147,P0019,1,0.0
O006147,P0024,1,0.1
O006148,P0025,1,0.05
O006148,P0027,1,0.05
O006149,P0005,2,0.05
O006150,P0014,2,0.1
O006151,P0011,4,0.2
O006152,P0017,4,0.0
O006152,P0014,1,0.0
O006152,P0013,2,0.0
O006152,P0022,1,0.05
O006153,P0007,3,0.15
O006154,P0002,3,0.05
O006154,P0020,1,0.05
O006154,P0009,1,0.05
O006155,P0017,3,0.0
O006156,P0008,1,0.15
O006156,P0007,2,0.15
O006157,P0026,3,0.0
O006157,P0021,2,0.0
O006158,P0022,1,0.0
O006159,P0001,2,0.05
O006160,P0023,3,0.1
O006160,P0014,1,0.05
O006160,P0024,1,0.0
O006160,P0007,1,0.05
O006161,P0016,3,0.15
O006161,P0002,1,0.0
O006162,P0006,1,0.05
O006163,P0014,1,0.0
O006164,P0005,2,0.0
O006165,P0016,1,0.1
O006166,P0015,1,0.0
O006166,P0016,1,0.15
O006166,P0021,1,0.0
O006167,P0007,2,0.05
O006167,P0022,1,0.05
O006167,P0019,3,0.1
O006168,P0015,1,0.0
O006168,P0006,1,0.0
O006169,P0010,3,0.1
O006170,P0026,1,0.0
O006171,P0003,1,0.2
O006172,P0030,3,0.1
O006173,P0015,1,0.05
O006173,P0005,1,0.0
O006174,P0006,3,0.1
O006174,P0012,2,0.05
O006175,P0002,3,0.0
O006175,P0028,1,0.15
O006176,P0023,3,0.15
O006176,P0004,2,0.05
O006176,P0028,3,0.05
O006177,P0014,3,0.15
O006177,P0006,1,0.05
O006177,P0029,1,0.05
O006178,P0004,2,0.1
O006178,P0007,1,0.05
O006178,P0021,1,0.0
O006179,P0023,2,0.15
O006179,P0019,2,0.0
O006180,P0009,1,0.1
O006181,P0024,2,0.1
O006182,P0023,2,0.1
O006182,P0009,1,0.0
O006182,P0018,3,0.1
O006183,P0027,1,0.05
O006183,P0009,1,0.1
O006184,P0028,1,0.1
O006184,P0020,3,0.05
O006185,P0009,4,0.15
O006186,P0014,1,0.1
O006186,P0021,3,0.0
O006187,P0004,1,0.05
O006188,P0011,1,0.2
O006188,P0026,1,0.1
O006189,P0009,2,0.15
O006190,P0004,1,0.0
O006190,P0003,1,0.0
O006190,P0008,1,0.05
O006191,P0009,2,0.15
O006191,P0022,1,0.05
O006191,P0011,3,0.05
O006191,P0018,2,0.05
O006192,P0019,1,0.05
O006192,P0027,1,0.2
O006192,P0018,1,0.05
O006193,P0019,1,0.1
O006193,P0016,1,0.0
O006193,P0005,2,0.05
O006193,P0027,1,0.05
O006194,P0015,1,0.0
O006194,P0019,2,0.15
O006195,P0003,1,0.05
O006195,P0001,1,0.0
O006196,P0025,1,0.0
O006196,P0009,1,0.0
O006196,P0016,1,0.05
O006197,P0006,1,0.05
O006197,P0005,1,0.05
O006198,P0001,1,0.0
O006199,P0003,1,0.15
O006200,P0028,1,0.05
O006200,P0021,1,0.05
O006201,P0014,1,0.1
O006201,P0005,1,0.1
O006201,P0026,2,0.15
O006202,P0030,1,0.05
O006203,P0005,3,0.1
O006204,P0011,3,0.0
O006205,P0016,1,0.0
O006205,P0007,3,0.0
O006206,P0001,1,0.05
O006206,P0002,1,0.05
O006207,P0009,1,0.05
O006207,P0023,1,0.05
O006207,P0006,2,0.1
O006208,P0003,2,0.05
O006209,P0023,3,0.15
O006209,P0005,1,0.05
O006210,P0022,3,0.05
O006210,P0018,3,0.15
O006211,P0025,1,0.0
O006212,P0005,1,0.0
O006213,P0006,1,0.0
O006213,P0012,2,0.1
O006213,P0008,1,0.05
O006213,P0028,1,0.0
O006214,P0007,4,0.0
O006214,P0011,1,0.0
O006214,P0022,1,0.1
O006215,P0002,1,0.05
O006215,P0023,2,0.05
O006216,P0011,3,0.1
O006216,P0005,1,0.0
O006216,P0028,1,0.05
O006217,P0012,4,0.0
O006217,P0002,1,0.0
O006218,P0006,1,0.1
O006218,P0014,1,0.1
O006218,P0026,1,0.0
O006219,P0027,1,0.15
O006220,P0019,1,0.1
O006221,P0027,1,0.05
O006222,P0014,1,0.0
O006223,P0016,1,0.0
O006223,P0014,1,0.0
O006223,P0026,3,0.05
O006223,P0022,1,0.0
O006224,P0012,2,0.0
O006224,P0020,3,0.1
O006224,P0015,2,0.0
O006225,P0030,3,0.15
O006225,P0015,1,0.0
O006225,P0012,1,0.0
O006226,P0017,1,0.05
O006226,P0006,2,0.05
O006227,P0016,1,0.0
O006228,P0022,2,0.0
O006229,P0020,1,0.0
O006229,P0021,1,0.0
O006230,P0007,1,0.0
O006231,P0021,2,0.1
O006231,P0008,1,0.05
O006231,P0019,2,0.0
O006231,P0020,2,0.1
O006232,P0008,1,0.05
O006233,P0006,2,0.05
